,us_real_gdp,us_gdp_yoy_growth,us_bond_yield_10y,us_bond_yield_1y,us_term_spread,us_reer,us_reer_log_ret,us_oil_price,us_oil_log_ret,us_credit,us_credit_mom_growth,us_credit_yoy_growth,us_industrial_production,us_vix,us_vix_log_ret,us_sp500_close,us_sp500_log_ret,us_house_price_idx,us_cpi,us_unemployment,us_consumer_confidence,us_delinquency_rate,us_delinquency_rate_raw,delinquency_spline,covid_dummy,us_house_price_yoy,us_indprod_yoy,us_oil_yoy,us_reer_interp,us_reer_diff,us_bond_yield_10y_d1,us_house_price_yoy_L7,us_unemployment_L0,us_consumer_confidence_L4,us_credit_mom_growth_L18,us_gdp_yoy_growth_L4,us_cpi_L0,us_indprod_yoy_L6,us_sp500_log_ret_L12,us_bond_yield_10y_d1_L5,us_reer_diff_L0,us_oil_yoy_L5,us_vix_log_ret_L12
2009-07-31,16274.644728577428,-3.999576218314249,3.56,0.48,3.08,87.96,-0.00431084048182,69.26,-0.0080529627026138,24855.807180754586,-0.2498461326907786,-1.7231214359883174,85.7027,25.92,-0.0164534035032974,987.47998046875,0.0715219493430142,97.26314929263214,-1.958761003762277,9.5,96.43378,6.696193937793284,6.696193937793284,6.696193937793284,0,-5.741620831598182,-14.018720654921957,-44.221631634050084,87.96,-0.38000000000000966,-0.16000000000000014,-11.269170159578213,9.5,94.78365,0.5538552042478662,-3.234227293078318,-1.958761003762277,-13.374567704176643,-0.009908296633774,0.3500000000000001,-0.38000000000000966,-56.62212615445078,-0.0430862121556994
2009-08-31,16291.637888591004,-3.735602863862386,3.59,0.43,3.16,86.74,-0.0139670272793402,69.97,0.0101990397835293,24782.21272776815,-0.2960855483438829,-2.4196845435472736,86.6426,26.01,0.0034662079764863,1020.6199951171876,0.0330093363428553,96.91215730084816,-1.4838355663267633,9.6,96.98712,6.584987887122063,6.584987887122063,6.584987887122063,0,-4.9018061187863005,-11.689299172061052,-39.44612721765469,86.74,-1.2199999999999989,0.029999999999999805,-10.293615974844172,9.6,94.99406,0.4289072041463893,-3.4723634837232287,-1.4838355663267633,-13.562730377303279,0.0121167593514939,-0.050000000000000266,-1.2199999999999989,-51.11286192633445,-0.1051667922941829
2009-09-30,16326.281,-3.1328157006863644,3.4,0.4,3.0,85.97,-0.0089167402208674,70.46,0.006978594155286,24706.479,-0.3055971175781713,-2.907766799713652,87.4063,25.61,-0.0154981792491263,1057.0799560546875,0.0351000673677463,96.6643830424593,-1.377942862886472,9.8,97.51496,6.49,6.49,6.49,0,-4.178077134290659,-6.805879122929537,-30.029791459781542,85.97,-0.769999999999996,-0.18999999999999995,-9.320944786061636,9.8,95.3853,0.3386812061053845,-3.7683370258582713,-1.377942862886472,-14.656035046526473,-0.0951807650769433,0.11000000000000032,-0.769999999999996,-55.71679859278804,0.6457966575757729
2009-10-31,16383.96605643877,-2.125858487863541,3.39,0.37,3.02,84.74,-0.0144106529879396,77.04,0.0892795945767786,24629.520801588857,-0.3114899472771659,-3.0662574711044943,87.6419,30.69,0.180953968420211,1036.18994140625,-0.0199598801971195,96.44221971907484,-0.2239682942003384,10.0,97.99922,6.437980724069058,6.437980724069058,6.437980724069058,0,-3.667630027320401,-7.474512230012276,13.127753303964784,84.74,-1.230000000000004,-0.009999999999999787,-8.380474854585696,10.0,95.8861,0.2084464330801116,-3.9788374053187248,-0.2239682942003384,-14.81395936696125,-0.1856364738868827,0.3599999999999999,-1.230000000000004,-47.93089909697683,0.4189975692935566
2009-11-30,16447.47287618409,-0.9792114013919552,3.4,0.27,3.13,84.16,-0.0068679962090134,77.19,0.0019451474718923,24560.04678958376,-0.2820761823373208,-2.983934864299353,88.0221,24.51,-0.2248556710916235,1095.6300048828125,0.0557790765867372,96.203565068369,1.9145871744709275,9.9,98.4421,6.40147815209456,6.40147815209456,6.40147815209456,0,-3.4741943767232497,-5.83001235670767,39.8116283282014,84.16,-0.5799999999999983,0.009999999999999787,-7.694199170408488,9.9,96.43378,0.1864209422926865,-3.999576218314249,1.9145871744709275,-15.160361194166793,-0.0777983573133054,0.43000000000000016,-0.5799999999999983,-50.11431837667906,-0.070019087822254
2009-12-31,16502.754,0.1055725234829774,3.59,0.47,3.12,84.1,-0.0007131820104973,79.39,0.0281025007752594,24496.837,-0.2573683597808407,-2.820212149843293,88.3793,21.68,-0.1226910209685757,1115.0999755859375,0.0176145203503,95.8740696963134,2.8141231232083674,9.9,98.84863,6.33,6.33,6.33,0,-3.6370052166046607,-2.704223119324234,78.00448430493275,84.1,-0.060000000000002274,0.18999999999999995,-7.114147443672902,9.9,96.98712,0.2653842426818542,-3.735602863862386,2.8141231232083674,-15.282480369076357,0.0077911466734982,-0.16000000000000014,-0.060000000000002274,-44.221631634050084,-0.3336110043401808
2010-01-31,16535.14621195534,0.8662566123571303,3.73,0.3,3.43,84.36,0.0030867886316715,72.85,-0.0859698830958082,24444.152562689684,-0.2150662851302609,-2.7156102152938177,89.3426,24.62,0.127168944184862,1073.8699951171875,-0.0376751237121947,95.43146031563651,2.621111388976716,9.8,99.19936,6.187875308099707,6.187875308099707,6.187875308099707,0,-4.1468439060956435,0.87230439200634,74.57464653726336,84.36,0.2600000000000051,0.14000000000000012,-6.516772499244383,9.8,97.51496,0.4233049926456456,-3.1328157006863644,2.621111388976716,-14.018720654921957,-0.0895498795988168,0.029999999999999805,0.2600000000000051,-39.44612721765469,0.1142211440900228
2010-02-28,16554.73761787115,1.332571584506681,3.69,0.32,3.37,85.14,0.0092036047894324,79.72,0.0901179627033802,24401.6592196189,-0.1738384792101199,-2.687397565162009,89.6779,19.5,-0.2331446551866064,1104.489990234375,0.0281147397418404,95.01063338382576,2.151336357866529,9.8,99.45953,6.009401976501245,6.009401976501245,6.009401976501245,0,-4.6584015833544985,1.8708182344855606,80.56625141562854,85.14,0.7800000000000011,-0.040000000000000036,-5.741620831598182,9.8,97.99922,0.4156365665249684,-2.125858487863541,2.151336357866529,-11.689299172061052,-0.11645651319919,-0.18999999999999995,0.7800000000000011,-30.029791459781542,0.033120693807905
2010-03-31,16582.71,1.7452658449103264,3.73,0.41,3.32,84.67,-0.0055356127458204,83.45,0.04572715476325,24354.291,-0.194118847380742,-2.716456892129515,90.2928,17.59,-0.1030839068202343,1169.4300537109375,0.0571328154163926,94.634796605452,2.2861714393279886,9.9,99.63297,5.78,5.78,5.78,0,-4.946131245867747,4.200672107537207,68.11039484286864,84.67,-0.46999999999999886,0.040000000000000036,-4.9018061187863005,9.9,98.4421,0.1955662348563702,-0.9792114013919552,2.2861714393279886,-6.805879122929537,0.0819526935612557,-0.009999999999999787,-0.46999999999999886,13.127753303964784,-0.0488548911832738
2010-04-30,16628.15401752553,2.1522139080587976,3.85,0.41,3.44,84.2,-0.0055664264059047,86.07,0.0309132685535389,24304.81292262614,-0.2031595884842696,-2.7826971775658293,90.5991,22.05,0.2259820431433882,1186.68994140625,0.0146513730069184,94.42926568727788,2.2067707525304403,9.9,99.70298,5.547691802658176,5.547691802658176,5.547691802658176,0,-4.727657752144665,5.4282103558062955,70.94339622641508,84.2,-0.46999999999999886,0.1200000000000001,-4.178077134290659,9.9,98.84863,-0.1484951172415871,0.1055725234829774,2.2067707525304403,-7.474512230012276,0.0897722182435997,0.009999999999999787,-0.46999999999999886,39.8116283282014,-0.1900541402401445
2010-05-31,16686.868083810634,2.5661181579097025,3.42,0.34,3.08,86.73,0.0296049234480834,74.0,-0.1510958254572133,24257.41295292461,-0.1950229769405398,-2.828365637350183,91.823,32.07,0.3746084118122085,1089.4100341796875,-0.0855315728834906,94.26450406140545,2.003548929218568,9.6,99.68011,5.311872786077493,5.311872786077493,5.311872786077493,0,-4.235845865365184,7.942609605426321,11.59704418639722,86.73,2.530000000000001,-0.43000000000000016,-3.667630027320401,9.6,99.19936,-0.3666914408760435,0.8662566123571303,2.003548929218568,-5.83001235670767,0.051720577155174,0.18999999999999995,2.530000000000001,78.00448430493275,-0.2327788632978818
2010-06-30,16743.162,2.91359502911801,3.2,0.32,2.8800000000000003,87.35,0.0071231918837011,75.59,0.0212589060999156,24225.042,-0.1334476722123057,-2.7812032267033104,91.9928,34.54,0.0741970590134689,1030.7099609375,-0.0553884494055037,93.9936507929743,1.1215605940686268,9.4,99.60447,5.1,5.1,5.1,0,-3.865730253907129,8.551328146848402,8.264107705528524,87.35,0.6199999999999903,-0.21999999999999975,-3.4741943767232497,9.4,99.45953,-0.4254088007036749,1.332571584506681,1.1215605940686268,-2.704223119324234,0.0001958080939538,0.14000000000000012,0.6199999999999903,74.57464653726336,-0.0930651223031926
2010-07-31,16791.508317142907,3.1758824673935537,3.01,0.29,2.72,85.83,-0.0175544408499369,78.85,0.0422233141049618,24211.73778394771,-0.0549192692928746,-2.591223017313915,92.3421,23.5,-0.3851176515684192,1101.5999755859375,0.066515799010857,93.48879373036269,1.3407784804821077,9.4,99.54092,4.907038307693159,4.907038307693159,4.907038307693159,0,-3.8805607156659927,7.747013804699288,13.846375974588486,85.83,-1.519999999999996,-0.1900000000000004,-3.6370052166046607,9.4,99.63297,-0.3223568497168871,1.7452658449103264,1.3407784804821077,0.87230439200634,0.0715219493430142,-0.040000000000000036,-1.519999999999996,80.56625141562854,-0.0164534035032974
2010-08-31,16832.94845008691,3.322628241540926,2.7,0.25,2.45,84.95,-0.0103057476121874,71.93,-0.0918538895297823,24208.78601577748,-0.0121914758724472,-2.3138640535845134,92.6805,26.05,0.1030173470492627,1049.3299560546875,-0.0486118228874188,92.8605184358522,1.1501775395112546,9.5,99.53941,4.735034686441591,4.735034686441591,4.735034686441591,0,-4.180733334021558,6.968742858593813,2.80120051450623,84.95,-0.8799999999999955,-0.3099999999999996,-4.1468439060956435,9.5,99.70298,-0.2027798547208026,2.1522139080587976,1.1501775395112546,1.8708182344855606,0.0330093363428553,0.040000000000000036,-0.8799999999999955,68.11039484286864,0.0034662079764863
2010-09-30,16872.266,3.344209253779229,2.65,0.27,2.38,83.94,-0.0119605902124962,79.95,0.1057080154006982,24202.396,-0.0263954407846545,-2.040286679457637,92.9537,23.7,-0.0945427200582905,1141.199951171875,0.083928474188034,92.2847583329001,1.1183122472331777,9.5,99.61134,4.58,4.58,4.58,0,-4.530753284418609,6.346682104150392,13.46863468634687,83.94,-1.0100000000000051,-0.050000000000000266,-4.6584015833544985,9.5,99.68011,-0.1643060790435635,2.5661181579097025,1.1183122472331777,4.200672107537207,0.0351000673677463,0.1200000000000001,-1.0100000000000051,70.94339622641508,-0.0154981792491263
2010-10-31,16914.76663144282,3.239756315263187,2.54,0.22,2.32,81.25,-0.0325714366955978,81.45,0.0185878957680909,24182.44443962069,-0.0824363025020757,-1.815205279752441,92.6903,21.2,-0.1114738664631187,1183.260009765625,0.0361930517504907,91.8218510820787,1.1666951489314623,9.4,99.74284,4.4247861424381,4.4247861424381,4.4247861424381,0,-4.790815319737307,5.760258506490601,5.724299065420557,81.25,-2.6899999999999977,-0.10999999999999988,-4.946131245867747,9.4,99.60447,-0.1351617012503858,2.91359502911801,1.1666951489314623,5.4282103558062955,-0.0199598801971195,-0.43000000000000016,-2.6899999999999977,11.59704418639722,0.180953968420211
2010-11-30,16947.987216592584,3.043107863295158,2.76,0.27,2.49,81.2,-0.0006155740422145,84.12,0.0322550157864448,24156.36123707923,-0.1078600743054991,-1.6436676850132723,92.7709,23.54,0.1046999201541639,1180.550048828125,-0.0022928763797244,91.38737299391973,1.084544776600338,9.8,99.92185,4.280362773299664,4.280362773299664,4.280362773299664,0,-5.006251141552342,5.39500875348351,8.977846871356409,81.2,-0.04999999999999716,0.21999999999999975,-4.727657752144665,9.8,99.54092,-0.1481169059523224,3.1758824673935537,1.084544776600338,7.942609605426321,0.0557790765867372,-0.21999999999999975,-0.04999999999999716,8.264107705528524,-0.2248556710916235
2010-12-31,16960.864,2.7759609093124693,3.29,0.29,3.0,81.69,0.0060163481861456,91.38,0.0827822853006263,24132.744,-0.0977681897014304,-1.4862857600758894,93.6787,17.75,-0.2823155859107059,1257.6400146484375,0.063256487508998,90.7799135047109,1.437793022217937,9.3,100.1111,4.14,4.14,4.14,0,-5.313382656789811,5.996200467756596,15.102657765461647,81.69,0.4899999999999949,0.5300000000000002,-4.235845865365184,9.3,99.53941,-0.1818945519011516,3.322628241540926,1.437793022217937,8.551328146848402,0.0176145203503,-0.1900000000000004,0.4899999999999949,13.846375974588486,-0.1226910209685757
2011-01-31,16945.44726963253,2.481387539110669,3.39,0.26,3.13,80.89,-0.0098413883239166,90.99,-0.0042770257665259,24120.50469701296,-0.0507165823622868,-1.3240298056833577,93.4814,19.53,0.0955662289671628,1286.1199951171875,0.0223929698124121,89.89886635930165,1.7007834915029774,9.1,100.2709,4.0119711188986855,4.0119711188986855,4.0119711188986855,0,-5.79745289240674,4.632504538708293,24.900480439258743,80.89,-0.7999999999999972,0.10000000000000009,-3.865730253907129,9.1,99.61134,-0.2498461326907786,3.344209253779229,1.7007834915029774,7.747013804699288,-0.0376751237121947,-0.3099999999999996,-0.7999999999999972,2.80120051450623,0.127168944184862
2011-02-28,16924.79676744923,2.235367047911363,3.58,0.25,3.33,80.23,-0.0081926972642965,97.1,0.0649917649286797,24117.66034398452,-0.0117922616635568,-1.1638506753919864,93.1102,18.35,-0.0623221703880082,1327.219970703125,0.0314565767628246,88.9799193368506,2.124898173333145,9.0,100.3662,3.9109300314357904,3.9109300314357904,3.9109300314357904,0,-6.347409581633001,3.827364378514675,21.801304565980928,80.23,-0.6599999999999966,0.18999999999999995,-3.8805607156659927,9.0,99.74284,-0.2960855483438829,3.239756315263187,2.124898173333145,6.968742858593813,0.0281147397418404,-0.050000000000000266,-0.6599999999999966,13.46863468634687,-0.2331446551866064
2011-03-31,16920.632,2.037797199613345,3.41,0.3,3.1100000000000003,79.87,-0.004497196836267,106.19,0.089488567118475,24119.468,0.0074951549599022,-0.9641955908303856,94.0788,17.74,-0.033807597619146,1325.8299560546875,-0.0010478617545838,88.0098902595533,2.619241510354109,9.0,100.3614,3.82,3.82,3.82,0,-7.000497262670747,4.193025357503588,27.249850209706405,79.87,-0.35999999999999943,-0.16999999999999993,-4.180733334021558,9.0,99.92185,-0.3055971175781713,3.043107863295158,2.619241510354109,6.346682104150392,0.0571328154163926,-0.10999999999999988,-0.35999999999999943,5.724299065420557,-0.1030839068202343
2011-04-30,16952.17490629837,1.948628142554698,3.46,0.22,3.24,78.82,-0.0132335411624401,113.39,0.0656032615679942,24123.09770001864,0.0150488394629499,-0.7476511882069992,93.7749,14.75,-0.1845788940956045,1363.6099853515625,0.0280969387702452,87.26812598221056,3.0772344447868694,9.1,100.2535,3.7548644791273578,3.7548644791273578,3.7548644791273578,0,-7.583602025226921,3.505332834432129,31.74160566980366,78.82,-1.0500000000000114,0.04999999999999982,-4.530753284418609,9.1,100.1111,-0.3114899472771659,2.7759609093124693,3.0772344447868694,5.760258506490601,0.0146513730069184,0.21999999999999975,-1.0500000000000114,8.977846871356409,0.2259820431433882
2011-05-31,17001.081204878115,1.882996374690138,3.17,0.18,2.99,78.98,0.0020278840916458,102.7,-0.0990210870492358,24129.81969765074,0.0278653998573963,-0.5259969623367611,93.888,15.45,0.0463659205579255,1345.199951171875,-0.013592919455284,86.72729470580944,3.4589718808965,9.0,100.054,3.701214072363752,3.701214072363752,3.701214072363752,0,-7.995808635121171,2.248891889831528,38.7837837837838,78.98,0.1600000000000108,-0.29000000000000004,-4.790815319737307,9.0,100.2709,-0.2820761823373208,2.481387539110669,3.4589718808965,5.39500875348351,-0.0855315728834906,0.5300000000000002,0.1600000000000108,15.102657765461647,0.3746084118122085
2011-06-30,17035.114,1.7437088645501977,3.0,0.19,2.81,78.95,-0.0003799151568523,95.3,-0.0747823062743561,24141.252,0.0473783165084062,-0.3458817532700275,94.172,16.52,0.0669627647490774,1320.6400146484375,-0.0184261859119325,86.4094299863782,3.502318150636041,9.1,99.78583,3.65,3.65,3.65,0,-8.068865016532566,2.3688810428642126,26.074877629316042,78.95,-0.030000000000001137,-0.16999999999999993,-5.006251141552342,9.1,100.3662,-0.2573683597808407,2.235367047911363,3.502318150636041,5.996200467756596,-0.0553884494055037,0.10000000000000009,-0.030000000000001137,24.900480439258743,0.0741970590134689
2011-07-31,17036.615712796647,1.4597104144807638,3.0,0.2,2.8,78.42,-0.0067357438374655,95.68,0.0039794795421652,24159.731197203768,0.0765461426928793,-0.2147990665024468,94.636,25.25,0.4242543876285368,1292.280029296875,-0.0217083558566638,86.26894579777165,3.5798809769996165,9.0,99.49979,3.5878657925674315,3.5878657925674315,3.5878657925674315,0,-7.722688083252294,2.484132372991299,21.34432466708942,78.42,-0.5300000000000011,0.0,-5.313382656789811,9.0,100.3614,-0.2150662851302609,2.037797199613345,3.5798809769996165,4.632504538708293,0.066515799010857,0.18999999999999995,-0.5300000000000011,21.801304565980928,-0.3851176515684192
2011-08-31,17025.12350028951,1.1416600649163389,2.3,0.1,2.2,78.84,0.005341485420334,88.81,-0.0745100339319088,24184.32865003835,0.1018117819018948,-0.1010268161451222,95.2749,31.62,0.2249636760599571,1218.8900146484375,-0.0584675022719568,86.25123716320648,3.75499603070808,9.0,99.26151,3.518667675184719,3.518667675184719,3.518667675184719,0,-7.1174287888683185,2.7992943499441703,23.467259835951616,78.84,0.4200000000000017,-0.7000000000000002,-5.79745289240674,9.0,100.2535,-0.1738384792101199,1.948628142554698,3.75499603070808,3.827364378514675,-0.0486118228874188,-0.16999999999999993,0.4200000000000017,27.249850209706405,0.1030173470492627
2011-09-30,17031.313,0.9426534645672336,1.98,0.13,1.85,80.96,0.0265347232546359,78.93,-0.1179378725501016,24212.817,0.1177967367789856,0.0430577204008963,95.1961,42.96,0.3064796184192833,1131.4200439453125,-0.0744671007197857,86.2760501885867,3.812621692818685,9.0,99.1377,3.45,3.45,3.45,0,-6.511051502825749,2.4123837996766095,-1.275797373358345,80.96,2.1199999999999903,-0.31999999999999984,-6.347409581633001,9.0,100.054,-0.194118847380742,1.882996374690138,3.812621692818685,4.193025357503588,0.083928474188034,0.04999999999999982,2.1199999999999903,31.74160566980366,-0.0945427200582905
2011-10-31,17077.21542986896,0.9603963327768472,2.15,0.12,2.03,81.45,0.0060341295088989,93.19,0.166079036077253,24245.166720880618,0.1336057711939009,0.2593711376719376,95.8568,29.96,-0.3604062915515905,1253.300048828125,0.1023065917693886,86.2788175266229,3.5222681306640524,8.8,99.15822,3.3813200030896904,3.3813200030896904,3.3813200030896904,0,-6.036725997280246,3.4162150732061747,14.413750767341927,81.45,0.4900000000000091,0.16999999999999993,-7.000497262670747,8.8,99.78583,-0.2031595884842696,1.7437088645501977,3.5222681306640524,3.505332834432129,0.0361930517504907,-0.29000000000000004,0.4900000000000091,38.7837837837838,-0.1114738664631187
2011-11-30,17146.82504891873,1.1732238748178858,2.01,0.12,1.89,81.78,0.004043379888442,100.36,0.0741233017006574,24274.65086241825,0.1216083266288192,0.4896831280923441,95.8485,27.8,-0.0748271379524273,1246.9599609375,-0.0050715537225125,86.23780073542017,3.451432214581729,8.6,99.30325,3.316611854087724,3.316611854087724,3.316611854087724,0,-5.634883780762767,3.3174195787687877,19.30575368521159,81.78,0.3299999999999983,-0.14000000000000012,-7.583602025226921,8.6,99.49979,-0.1950229769405398,1.4597104144807638,3.451432214581729,2.248891889831528,-0.0022928763797244,-0.16999999999999993,0.3299999999999983,26.074877629316042,0.1046999201541639
2011-12-31,17222.583,1.543075871606514,1.98,0.12,1.86,82.09,0.0037834914236786,98.83,-0.0153625191101289,24297.678,0.0948608394504502,0.6834448664436943,96.3571,23.4,-0.1722999983329358,1257.5999755859375,0.0084965654071145,86.1383699779629,3.062066838419386,8.5,99.52104,3.25,3.25,3.25,0,-5.112963151817873,2.859134467066693,8.152768658349752,82.09,0.3100000000000023,-0.029999999999999805,-7.995808635121171,8.5,99.26151,-0.1334476722123057,1.1416600649163389,3.062066838419386,2.3688810428642126,0.063256487508998,0.0,0.3100000000000023,21.34432466708942,-0.2823155859107059
2012-01-31,17284.210592161297,1.9991406372368516,1.97,0.13,1.84,81.81,-0.0034167208345679,98.46,-0.003750828058038,24309.78394301418,0.0498234564396682,0.7847234059934927,96.9318,19.44,-0.1854032233313625,1312.4100341796875,0.0426600444678073,85.99074680255147,3.0087663379855023,8.3,99.73851,3.182817262380586,3.182817262380586,3.182817262380586,0,-4.34724008768973,3.6910016324102957,8.20969337289812,81.81,-0.28000000000000114,-0.010000000000000009,-8.068865016532566,8.3,99.1377,-0.0549192692928746,0.9426534645672336,3.0087663379855023,2.484132372991299,0.0223929698124121,-0.7000000000000002,-0.28000000000000114,23.467259835951616,0.0955662289671628
2012-02-29,17328.89537933056,2.387612787519644,1.97,0.18,1.79,80.49,-0.0162665324199644,107.08,0.0839258443220972,24316.25668674636,0.0266260849843602,0.8234477968812604,97.2435,18.43,-0.0533530273505611,1365.6800537109375,0.0397873446720445,85.89467650670571,2.898178442347388,8.3,99.89084,3.1213777361804578,3.1213777361804578,3.1213777361804578,0,-3.467347299411583,4.439148449901298,10.278063851699294,80.49,-1.3200000000000074,0.0,-7.722688083252294,8.3,99.15822,-0.0121914758724472,0.9603963327768472,2.898178442347388,2.7992943499441703,0.0314565767628246,-0.31999999999999984,-1.3200000000000074,-1.275797373358345,-0.0623221703880082
2012-03-31,17367.01,2.6380693108862374,2.17,0.19,1.98,81.21,0.0089054391886771,103.03,-0.038556010695175,24325.586,0.0383665683983514,0.8545710875546675,96.74,15.5,-0.1731397477565309,1408.469970703125,0.0308514756329961,85.949647282451,2.5828752813320977,8.2,99.95082,3.06,3.06,3.06,0,-2.3409221066250208,2.8286925428470555,-2.975798097749316,81.21,0.7199999999999989,0.19999999999999996,-7.1174287888683185,8.2,99.30325,-0.0263954407846545,1.1732238748178858,2.5828752813320977,2.4123837996766095,-0.0010478617545838,0.16999999999999993,0.7199999999999989,14.413750767341927,-0.033807597619146
2012-04-30,17397.83372121314,2.628918220689158,2.05,0.2,1.85,81.54,0.0040553050967879,104.89,0.0178919740165358,24343.329009364625,0.0729396996422826,0.912947881257442,97.4359,17.15,0.1011581496867479,1397.9100341796875,-0.0075256995449887,86.22860122024463,2.2731633741348567,8.2,99.92268,3.007078471264574,3.007078471264574,3.007078471264574,0,-1.191184926072364,3.9040297563633697,-7.496251874062965,81.54,0.3300000000000125,-0.1200000000000001,-6.511051502825749,8.2,99.52104,-0.0824363025020757,1.543075871606514,2.2731633741348567,3.4162150732061747,0.0280969387702452,-0.14000000000000012,0.3300000000000125,19.30575368521159,-0.1845788940956045
2012-05-31,17424.218013260986,2.488881755717154,1.8,0.18,1.62,83.0,0.0177469104054905,86.52,-0.1925365808886546,24372.875533036386,0.1213742116388028,1.00728409259232,97.6609,24.06,0.3385525369345839,1310.3299560546875,-0.0646993081586247,86.6573822433087,1.7379429374660749,8.2,99.83019,2.959439946045399,2.959439946045399,2.959439946045399,0,-0.0806118336077355,4.0185114178595605,-15.754625121713739,83.0,1.4599999999999937,-0.24999999999999978,-6.036725997280246,8.2,99.73851,-0.1078600743054991,1.9991406372368516,1.7379429374660749,3.3174195787687877,-0.013592919455284,-0.029999999999999805,1.4599999999999937,8.152768658349752,0.0463659205579255
2012-06-30,17444.525,2.403335839137921,1.62,0.21,1.41,84.18,0.0141167555458266,85.04,-0.0172538670511653,24413.324,0.1659568929763377,1.1270003726401523,97.6663,17.08,-0.342642522186109,1362.1600341796875,0.0387927198736999,87.0782780077535,1.653870448297634,8.2,99.71401,2.92,2.92,2.92,0,0.7740451724779662,3.7105509068513065,-10.766002098635873,84.18,1.1800000000000068,-0.17999999999999994,-5.634883780762767,8.2,99.89084,-0.0977681897014304,2.387612787519644,1.653870448297634,2.859134467066693,-0.0184261859119325,-0.010000000000000009,1.1800000000000068,8.20969337289812,0.0669627647490774
2012-07-31,17459.9553575537,2.4848811048726605,1.53,0.16,1.37,83.63,-0.0065550559489903,88.08,0.0351237583807319,24467.653873599767,0.2225418939254986,1.2745285693892106,97.8713,18.93,0.1028397768608078,1379.3199462890625,0.0125188849402827,87.41461597171097,1.4175114798464783,8.2,99.62454,2.885264933164817,2.885264933164817,2.885264933164817,0,1.3280215300473852,3.418677881567289,-7.9431438127090415,83.63,-0.5500000000000114,-0.09000000000000008,-5.112963151817873,8.2,99.95082,-0.0507165823622868,2.6380693108862374,1.4175114798464783,3.6910016324102957,-0.0217083558566638,0.0,-0.5500000000000114,10.278063851699294,0.4242543876285368
2012-08-31,17468.711398425614,2.6054900460990016,1.68,0.16,1.52,83.05,-0.0069594713341305,96.47,0.0909865867680377,24531.96838875782,0.2628552598066935,1.4374587103492598,97.4525,17.47,-0.0802628410752663,1406.5799560546875,0.019570609701871,87.66779433045869,1.6859349154821237,8.1,99.58849,2.852994734360006,2.852994734360006,2.852994734360006,0,1.6423615635469346,2.285596731143258,8.62515482490711,83.05,-0.5799999999999983,0.1499999999999999,-4.34724008768973,8.1,99.92268,-0.0117922616635568,2.628918220689158,1.6859349154821237,4.439148449901298,-0.0584675022719568,0.19999999999999996,-0.5799999999999983,-2.975798097749316,0.2249636760599571
2012-09-30,17469.65,2.5737123144880414,1.72,0.17,1.55,81.79,-0.015287849312421,92.18,-0.0454888918900999,24600.398,0.2789405650528209,1.6007265903839274,97.381,15.73,-0.1049154070757786,1440.6700439453125,0.0239471187962545,87.8780672190928,1.9497168982819613,7.8,99.62026,2.82,2.82,2.82,0,1.856850223212958,2.2951570495009843,16.78702647915875,81.79,-1.259999999999991,0.040000000000000036,-3.467347299411583,7.8,99.83019,0.0074951549599022,2.488881755717154,1.9497168982819613,2.8286925428470555,-0.0744671007197857,-0.1200000000000001,-1.259999999999991,-7.496251874062965,0.3064796184192833
2012-10-31,17464.505620779695,2.2678767068391226,1.75,0.18,1.57,81.31,-0.0058859765271366,86.23,-0.0667250423281291,24672.45060020182,0.2928920101285426,1.7623466327959525,97.7193,18.6,0.1675918636489692,1412.1600341796875,-0.0199878423580502,88.10325799148444,2.1556780595369363,7.8,99.69429,2.7815133789064617,2.7815133789064617,2.7815133789064617,0,2.1145867747881075,1.9430024786973865,-7.468612512072104,81.31,-0.480000000000004,0.030000000000000027,-2.3409221066250208,7.8,99.71401,0.0150488394629499,2.403335839137921,2.1556780595369363,3.9040297563633697,0.1023065917693886,-0.24999999999999978,-0.480000000000004,-15.754625121713739,-0.3604062915515905
2012-11-30,17465.984946955323,1.8613352450150389,1.65,0.18,1.47,81.46,0.0018430920005202,88.54,0.0264362823397618,24732.57850827674,0.2437046447037127,1.8864437987343048,98.0777,15.87,-0.1587310461808379,1416.1800537109375,0.0028426724604567,88.36288151353065,1.7960197033926262,7.7,99.79269,2.743826973213481,2.743826973213481,2.743826973213481,0,2.4642103114738356,2.3257536633332743,-11.777600637704255,81.46,0.14999999999999147,-0.10000000000000009,-1.191184926072364,7.7,99.62454,0.0278653998573963,2.4848811048726605,1.7960197033926262,4.0185114178595605,-0.0050715537225125,-0.17999999999999994,0.14999999999999147,-10.766002098635873,-0.0748271379524273
2012-12-31,17489.852,1.551852007332477,1.72,0.16,1.56,80.49,-0.011979149114624,91.83,0.0364846143214357,24771.864,0.1588410675017693,1.95156919932844,98.3101,18.02,0.1270517176418742,1426.18994140625,0.0070433681007134,88.7078064650898,1.7595049796895523,7.9,99.91696,2.71,2.71,2.71,0,2.9829174707906025,2.0268355938483085,-7.082869574015982,80.49,-0.9699999999999989,0.07000000000000006,-0.0806118336077355,7.9,99.58849,0.0473783165084062,2.6054900460990016,1.7595049796895523,3.7105509068513065,0.0084965654071145,-0.09000000000000008,-0.9699999999999989,-7.9431438127090415,-0.1722999983329358
