,us_house_price_idx,us_consumer_confidence,us_real_gdp,us_gdp_yoy_growth,us_bond_yield_10y,us_bond_yield_1y,us_term_spread,us_reer,us_reer_log_ret,us_oil_price,us_oil_log_ret,us_credit,us_credit_qoq_growth,us_credit_yoy_growth,us_industrial_production,us_vix,us_vix_log_ret,us_delinquency_rate,us_cpi,us_unemployment,us_sp500_close,us_sp500_log_ret,us_delinquency_rate_raw,delinquency_spline,covid_dummy,us_house_price_yoy,us_indprod_yoy,us_oil_yoy,us_reer_interp,us_reer_diff,us_bond_yield_10y_d1,us_house_price_yoy_L3,us_unemployment_L0,us_consumer_confidence_L2,us_credit_qoq_growth_L6,us_gdp_yoy_growth_L2,us_cpi_L0,us_bond_yield_10y_d1_L2,us_sp500_log_ret_L4,us_indprod_yoy_L3,us_reer_diff_L0,us_oil_yoy_L2,us_vix_log_ret_L0
2023-06-30,149.043363364415,98.67683,22580.499,2.792610476283919,3.75,5.4,-1.6500000000000004,106.99,0.0044026112047835,70.66,-0.0686342828126238,40466.661,0.5177800742864669,3.3323407809489947,100.1196,13.59,-0.3191892956974885,2.75,3.070617072997095,3.6,4450.3798828125,0.0797343139974765,2.75,2.75,0,-0.9948022060555339,-0.8893464531073647,-34.42835931700075,106.99,0.46999999999999886,0.08999999999999986,4.502710632286755,3.6,98.73605,2.0789891849580355,1.3170742821654535,3.070617072997095,0.10000000000000009,-0.1796662304214795,2.462018715752601,0.46999999999999886,6.411788132218232,-0.3191892956974885
2023-09-30,151.299541979656,98.85252,22840.989,3.233192282703889,4.38,5.46,-1.08,108.83,0.0170516595574551,90.77,0.2504491926075367,40677.593,0.5212488374071622,2.640507600969255,101.0211,17.52,0.2540088573451929,2.94,3.687206638119256,3.7,4288.0498046875,-0.037157420858572,2.94,2.94,0,1.7664131391269544,-0.2672476942852109,13.590289075209604,108.83,1.8400000000000034,0.6299999999999999,1.6094419117076653,3.7,98.57756,1.880525803954769,2.311146228623828,3.687206638119256,0.040000000000000036,-0.0542148125946821,-0.8016099812473643,1.8400000000000034,-24.718989356411015,0.2540088573451929
2023-12-31,152.407510338912,99.01374,23033.78,3.390893713155063,4.02,4.79,-0.7700000000000005,106.23,-0.0241804769160482,71.89,-0.2331916615427556,40901.485,0.550406215038346,2.308913274157076,100.6031,12.45,-0.3416224625975287,3.1,3.3159099427102934,3.8,4769.830078125,0.1064786426309576,3.1,3.1,0,3.298466905445352,0.8386591076755323,-10.316866267465063,106.23,-2.5999999999999943,-0.3600000000000003,-0.8185062784135222,3.8,98.67683,1.717553762304158,2.792610476283919,3.3159099427102934,0.08999999999999986,0.0684107151898364,-0.36512224493961964,-2.5999999999999943,-34.42835931700075,-0.3416224625975287
2024-03-31,152.760309697548,99.32433,23082.119,2.8632943527041155,4.21,5.03,-0.8200000000000003,107.96,0.0161542333578817,83.96,0.155203321956652,41167.637,0.6507147601120256,2.2589801057235404,100.4575,13.01,0.0439976696136972,3.17,3.4868349120836584,3.9,5254.35009765625,0.0967456423109405,3.17,3.17,0,3.6499058481265,-0.557312624665296,10.940803382663834,107.96,1.7299999999999898,0.1900000000000004,-0.9948022060555339,3.9,98.85252,1.1987974667366563,3.233192282703889,3.4868349120836584,0.6299999999999999,0.0679129956728198,-0.8893464531073647,1.7299999999999898,13.590289075209604,0.0439976696136972
2024-06-30,153.539549860848,99.3648,23286.508,3.1266315239534936,4.31,5.09,-0.7800000000000002,110.61,0.0242497127643589,82.83,-0.0135501803422594,41498.171,0.8028976742094684,2.549036600771193,100.894,12.44,-0.0448012052133805,3.22,2.9702579486470926,4.1,5460.47998046875,0.0384803708617632,3.22,3.22,0,3.016696882664749,0.7734749239909133,17.22332295499576,110.61,2.6500000000000057,0.09999999999999964,1.7664131391269544,4.1,99.01374,0.8763010290143036,3.390893713155063,2.9702579486470926,-0.3600000000000003,0.0797343139974765,-0.2672476942852109,2.6500000000000057,-10.316866267465063,-0.0448012052133805
2024-09-30,154.412835006889,99.55158,23478.57,2.7913896372876,3.72,3.98,-0.2599999999999998,108.29,-0.0211976872738747,68.75,-0.186313578063492,41842.393,0.8294871598075737,2.8634929308624324,99.8084,16.73,0.2962864276876992,3.2,2.4264830315416708,4.1,5762.47998046875,0.0538312398076791,3.2,3.2,0,2.0577015544776867,-1.2004422838397089,-24.259116448165685,108.29,-2.319999999999993,-0.5899999999999994,3.298466905445352,4.1,99.32433,0.6998626108716932,2.8632943527041155,2.4264830315416708,0.1900000000000004,-0.037157420858572,0.8386591076755323,-2.319999999999993,10.940803382663834,0.2962864276876992
2024-12-31,155.442612653776,99.85488,23586.542,2.3997884845648576,4.39,4.16,0.2299999999999995,112.85,0.0412466896232564,72.44,0.052281896468532,41754.849,-0.2092232153165674,2.086388794930061,100.3273,17.35,0.0363889913941357,3.08,2.870690967509981,4.1,5881.6298828125,0.0204659802432014,3.08,3.08,0,1.991438813031432,-0.2741466217243804,0.7650577270830405,112.85,4.559999999999988,0.6699999999999995,3.6499058481265,4.1,99.3648,0.5177800742864669,3.1266315239534936,2.870690967509981,0.09999999999999964,0.1064786426309576,-0.557312624665296,4.559999999999988,17.22332295499576,0.0363889913941357
2025-03-31,155.349399988534,99.70991,23548.21,2.0192730138857806,4.28,4.03,0.25,112.36,-0.0043515010275017,71.87,-0.0078997015348613,41955.413,0.4803370262457473,1.913580806204629,101.0404,22.28,0.250096908666215,3.06,2.381981462805549,4.2,5611.85009765625,-0.0469534636089907,3.06,3.06,0,1.694871067041026,0.5802453773984029,-14.399714149595033,112.36,-0.4899999999999949,-0.10999999999999943,3.016696882664749,4.2,99.55158,0.5212488374071622,2.7913896372876,2.381981462805549,-0.5899999999999994,0.0967456423109405,0.7734749239909133,-0.4899999999999949,-24.259116448165685,0.250096908666215
2025-06-30,154.557746808787,99.62357,23770.976,2.080466508761192,4.38,3.96,0.4199999999999999,108.05,-0.0391139192831479,66.3,-0.0806690342885345,42258.354,0.7220546249896209,1.8318469987508523,101.4785,16.73,-0.2864859000603507,3.04,2.680453865910226,4.1,6204.9501953125,0.100466941237525,3.04,3.04,0,0.6631496242250012,0.5793208714095943,-19.956537486417968,108.05,-4.310000000000002,0.09999999999999964,2.0577015544776867,4.1,99.85488,0.550406215038346,2.3997884845648576,2.680453865910226,0.6699999999999995,0.0384803708617632,-1.2004422838397089,-4.310000000000002,0.7650577270830405,-0.2864859000603507
2025-09-30,153.894276899797,99.81048,24026.834,2.335167772142843,4.12,3.68,0.4399999999999999,107.49,-0.0051962629679228,63.17,-0.0483603922812077,42687.286,1.0150229703693725,2.0192272463957828,101.668,16.28,-0.0272661544243383,2.98,3.022571584713329,4.4,6688.4599609375,0.0750362553979326,2.98,2.98,0,-0.3358257796826636,1.8631698334008018,-8.116363636363634,107.49,-0.5600000000000023,-0.2599999999999998,1.991438813031432,4.4,99.70991,0.6507147601120256,2.0192730138857806,3.022571584713329,-0.10999999999999943,0.0538312398076791,-0.2741466217243804,-0.5600000000000023,-14.399714149595033,-0.0272661544243383
2025-12-31,153.955189510694,100.2648,24055.749,1.9892996607980828,4.14,3.48,0.6599999999999997,106.71,-0.0072829453564986,57.26,-0.09822720524064,43143.826,1.0694987730070382,3.3265046653623287,101.4941,14.95,-0.0852260607376989,2.94,2.653304114557753,4.4,6845.5,0.0232078546104791,2.94,2.94,0,-0.9568953568703797,1.1629935222018384,-20.955273329652123,106.71,-0.7800000000000011,0.019999999999999574,1.694871067041026,4.4,99.62357,0.8028976742094684,2.080466508761192,2.653304114557753,0.09999999999999964,0.0204659802432014,0.5802453773984029,-0.7800000000000011,-19.956537486417968,-0.0852260607376989
